date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2018-05-30,29.2,23.22,23.79,18.4,35,,67,54.9,57.5,48,18.3,13.7,13.4,8.6,18,11.17,12.5,7,27,12,101.7,101.34,101.35,101,99.61,99.27,99.26,98.91,24100,24100,24100,24100,4.4,3.5,3.6,2.9,0,5.8,18.8,16.8,13.8,0,0,0,,05:40:00,20:50:00,15.17,5.67,20.83,8,9,28,28,19,20,,,,,,8,5.2,5,2,,,,
2018-05-29,27.1,22.96,22.95,18.8,31,,79,59.2,61.5,44,16.5,14.4,12.6,8.7,16,11.79,10,4,32,11,101.8,101.66,101.65,101.5,99.75,99.61,99.58,99.41,24100,24100,24100,24100,3.3,2.9,2.9,2.5,0,5,17.9,15.9,12.9,0,0,0,,05:40:00,20:49:00,15.15,5.67,20.82,8,9,26,27,15,15,,,,,,6,2.1,3,0,,,,
2018-05-28,30.8,24.23,22.9,15,36,,91,61.2,66,41,16.9,15.6,15.3,13.7,25,12.04,13.5,2,37,31,101.4,101.3,101.3,101.2,99.37,99.26,99.27,99.17,24100,22966.7,20100,16100,4.7,3.6,3.6,2.5,0,4.9,17.9,15.9,12.9,0,0,0,,05:41:00,20:49:00,15.13,5.68,20.82,8,9,32,32,19,19,,,,,,8,4.1,4,0,,,,
2018-05-27,26.6,20.76,21.55,16.5,33,,83,74.6,73.5,64,19.2,16.1,16.4,13.6,18,9.71,10,2,,,101.4,101.25,101.25,101.1,99.3,99.2,99.2,99.1,24100,24100,24100,24100,4.2,3.7,3.5,2.9,0,3.5,16.6,14.6,11.6,0,0,0,,05:42:00,20:48:00,15.1,5.7,20.8,7,8,28,28,18,18,,,,,,6,2.1,3,0,,,,
2018-05-26,27.5,22.48,22.2,16.9,31,,82,57.4,64,46,16.5,13.6,12.7,8.9,38,12.04,19.5,1,48,3,101.2,100.88,100.95,100.7,99.14,98.85,98.89,98.64,24100,24100,24100,24100,4.8,4.2,4.2,3.7,0,4.2,17.2,15.2,12.2,0,0,0,,05:42:00,20:47:00,15.08,5.7,20.78,8,8,30,30,15,15,,,,,,8,6.7,5.5,3,,,,
2018-05-25,30.3,23.76,23.15,16,33,,60,43.6,46,32,13.4,10.4,9.7,6,28,19.88,20,12,46,22,101.7,101.18,101.25,100.8,99.59,99.13,99.16,98.73,24100,24100,24100,24100,5.1,4.5,4.5,4,0,5.2,18.1,16.1,13.2,0,0,0,,05:43:00,20:46:00,15.05,5.72,20.77,8,8,30,30,18,18,,,,,,6,3.7,3,0,,,,
2018-05-24,28.5,20.62,20.35,12.2,30,,71,49.6,50,29,12.7,9.2,9.4,6.2,26,13.33,14.5,3,41,29,102.2,101.99,101.95,101.7,100.15,99.91,99.89,99.62,24100,24100,24100,24100,4.8,3.9,4,3.1,0,2.4,15.3,13.3,10.3,0,0,0,,05:44:00,20:45:00,15.02,5.73,20.75,8,9,28,29,15,16,,,,,,7,2.8,3.5,0,,,,
2018-05-23,25.8,19.14,18,10.2,28,,92,57.8,62,32,13.7,9.6,9.7,5.6,30,16.46,18.5,7,39,33,102,101.79,101.75,101.5,99.96,99.71,99.67,99.39,24100,24100,24100,24100,3.6,2.9,2.8,2.1,0,0,13,11,8,0,0,0,,05:45:00,20:44:00,14.98,5.75,20.73,7,8,28,28,13,13,,,,,,8,2.7,4,0,,,,
2018-05-22,17.6,14.09,14.35,11.1,,,94,83.4,69.5,45,14.6,11.1,8.5,2.4,17,6.88,9,1,30,35,101.9,101.52,101.6,101.3,99.78,99.43,99.49,99.2,24100,11429.2,13650,3200,3.8,3,3.2,2.6,3.6,0,9.3,7.3,4.3,8.6,8.6,0,,05:46:00,20:43:00,14.95,5.77,20.72,6,7,19,20,12,12,,,,,,8,8,7.5,7,,,,
2018-05-21,20.8,15.34,14.1,7.4,,,76,43.9,50.5,25,5.5,2.3,2.3,-0.9,18,9.75,9.5,1,,,102.5,102.27,102.2,101.9,100.39,100.16,100.1,99.8,24100,24100,24100,24100,3.8,2.6,3,2.1,3.9,0,9.1,7.1,4.1,0,0,0,,05:47:00,20:42:00,14.92,5.78,20.7,8,9,22,22,10,10,,,,,,8,5.2,4,0,,,,
2018-05-20,20,15.5,14.6,9.2,,,94,71.2,71,48,15,10,8.2,1.4,26,18.38,16.5,7,41,33,102.2,101.71,101.6,101,100.13,99.63,99.52,98.91,24100,23566.7,20100,16100,2.7,2.1,2.1,1.6,3.4,0,9.6,7.6,4.6,0,0,0,,05:47:00,20:41:00,14.9,5.78,20.68,6,7,20,20,5,5,,,,,,8,5.6,4.5,1,,,,
2018-05-19,16.8,12.88,13.35,9.9,,,95,80.4,64.5,34,15,9,6.8,-1.3,19,11,11.5,4,39,10,102.3,101.52,101.65,101,100.17,99.43,99.55,98.93,24100,16162.5,14450,4800,2.9,2.3,2.5,2,4.7,0,8.3,6.3,3.4,8,8,0,,05:48:00,20:40:00,14.87,5.8,20.67,3,7,15,15,12,12,,,,,,8,7.6,6.5,5,,,,
2018-05-18,16.8,13.83,13.35,9.9,,,47,30.8,35.5,24,1.2,-3.3,-1.8,-4.8,32,19.17,19.5,7,48,11,102.9,102.58,102.6,102.3,100.75,100.47,100.49,100.22,24100,24100,24100,24100,3.1,2.6,2.6,2.2,4.7,0,8.3,6.3,3.4,0,0,0,,05:49:00,20:39:00,14.83,5.82,20.65,8,8,17,17,11,11,,,,,,8,6.4,6,4,,,,
2018-05-17,24.3,17.57,17.95,11.6,26,,81,58.2,60.5,40,12.8,9,6.5,0.2,28,15.17,14.5,1,41,35,102.3,101.79,101.9,101.5,100.22,99.7,99.8,99.37,24100,24100,24100,24100,4.2,3.7,3.3,2.4,0.1,0,12.9,10.9,8,0,0,0,,05:50:00,20:37:00,14.78,5.83,20.62,7,8,21,22,9,9,,,,,,7,2.7,3.5,0,,,,
2018-05-16,20.2,13.77,14.1,8,,,71,62.2,61.5,52,11.1,6.6,7,2.9,18,9.96,9.5,1,30,35,101.9,101.69,101.7,101.5,99.82,99.6,99.6,99.37,24100,24100,24100,24100,3.6,2.8,2.9,2.2,3.9,0,9.1,7.1,4.1,0,0,0,,05:51:00,20:36:00,14.75,5.85,20.6,7,7,19,20,9,9,,,,,,8,4,4,0,,,,
2018-05-15,21.6,17,16.2,10.8,,,94,74.9,74,54,15.9,12.3,9.7,3.4,28,14.38,16,4,46,35,101.8,101.2,101.25,100.7,99.68,99.14,99.19,98.7,24100,19100,16100,8100,4,3.1,3.2,2.4,1.8,0,11.2,9.2,6.2,18.6,18.6,0,,05:52:00,20:35:00,14.72,5.87,20.58,6,6,19,19,9,9,,,,,,8,7,6,4,,,,
2018-05-14,24.3,17.54,16.75,9.2,27,,76,66,62,48,14.7,11.1,10.1,5.5,21,11.83,12,3,35,19,101.4,101.24,101.15,100.9,99.34,99.16,99.09,98.85,24100,24100,24100,24100,4.2,3.6,3.8,3.3,1.2,0,11.8,9.8,6.8,0,0,0,,05:54:00,20:34:00,14.67,5.9,20.57,8,8,24,24,13,13,,,,,,8,4.7,4,0,,,,
2018-05-13,18,12.47,12.7,7.4,,,67,49.5,49.5,32,7.2,2,0,-7.2,19,10.21,11,3,32,10,102.1,101.76,101.75,101.4,99.94,99.65,99.64,99.33,24100,24100,24100,24100,3.4,2.9,3,2.5,5.3,0,7.7,5.7,2.7,0,0,0,,05:55:00,20:33:00,14.63,5.92,20.55,7,7,18,18,8,8,,,,,,8,3.1,4,0,,,,
2018-05-12,14.2,10.9,11.05,7.9,,,51,37.4,35,19,-0.8,-3.5,-6,-11.2,17,9.92,9.5,2,,,102.1,102,102,101.9,99.98,99.88,99.89,99.8,24100,24100,24100,24100,3.2,2.8,2.8,2.5,7,0,6,4,1.1,0,0,0,,05:56:00,20:32:00,14.6,5.93,20.53,7,7,15,15,5,5,,,,,,8,6.5,5,2,,,,
2018-05-11,11.2,7.95,8.1,5,,,65,45.8,48,31,-0.6,-3.2,-3.7,-6.8,28,14.21,15,2,37,1,102.3,102.1,102,101.7,100.16,99.98,99.86,99.56,24100,24100,24100,24100,3,2.5,2.5,2,9.9,0,3.1,1.1,0,0,0,0,,05:57:00,20:31:00,14.57,5.95,20.52,7,7,12,12,5,5,,,,,,8,6,4.5,1,,,,
2018-05-10,20.1,16.11,12.55,5,,,88,62.4,58.5,29,15.5,8.5,3.5,-8.5,46,28.33,27.5,9,61,29,101.6,100.78,101,100.4,99.48,98.72,98.89,98.31,24100,23566.7,20100,16100,4.2,3.1,3.4,2.6,5.5,0,7.5,5.5,2.5,2.2,2.2,0,,05:58:00,20:30:00,14.53,5.97,20.5,5,5,19,19,3,3,,,,,,8,6,4.5,1,,,,
2018-05-09,22.7,16.19,15.75,8.8,25,,67,55.5,56.5,46,11.7,7.2,6.8,1.9,19,9.96,10.5,2,30,12,102,101.54,101.4,100.8,99.92,99.45,99.31,98.71,24100,24100,24100,24100,4.6,4,4.1,3.6,2.2,0,10.8,8.8,5.8,0,0,0,,05:59:00,20:29:00,14.5,5.98,20.48,7,7,21,21,15,15,,,,,,8,4.6,4,0,,,,
2018-05-08,19.1,13.55,12.8,6.5,,,64,42,46.5,29,2.8,0.6,0,-2.7,18,7.92,9.5,1,,,102.4,102.2,102.2,102,100.26,100.1,100.09,99.91,24100,24100,24100,24100,4,3.5,3.5,3.1,5.2,0,7.8,5.8,2.8,0,0,0,,06:01:00,20:27:00,14.43,6.02,20.45,6,7,21,21,11,11,,,,,,2,0.4,1,0,,,,
2018-05-07,16.2,13.03,12.89,9.6,,,59,41.2,45,31,4.5,-0.1,0.7,-3.1,19,12.54,11,3,32,14,102.3,102.18,102.05,101.8,100.23,100.07,99.98,99.72,24100,24100,24100,24100,3.4,2.6,2.8,2.3,5.1,0,7.9,5.9,2.9,0,0,0,,06:02:00,20:26:00,14.4,6.03,20.43,7,7,15,15,4,4,,,,,,8,2.6,4,0,,,,
2018-05-06,18.4,14.51,14.75,11.1,,,69,56.9,55.5,42,8.9,6,5.6,2.3,22,10.12,11.5,1,32,11,101.8,101.53,101.6,101.4,99.66,99.46,99.5,99.33,24100,24100,24100,24100,3.7,3.1,3.1,2.6,3.2,0,9.8,7.8,4.8,0.8,0.8,0,,06:03:00,20:25:00,14.37,6.05,20.42,5,6,18,18,4,4,,,,,,8,7.5,4.5,1,,,,
2018-05-05,24.6,16.23,16.35,8.1,25,,84,62.5,60.5,37,11.5,8.5,8.1,4.7,36,18.33,20.5,5,63,24,101.7,101.56,101.55,101.4,99.58,99.46,99.44,99.31,24100,24100,24100,24100,3.9,3.1,3.1,2.4,1.6,0,11.3,9.3,6.3,2.2,2.2,0,,06:04:00,20:24:00,14.33,6.07,20.4,6,6,24,24,11,11,,,,,,8,4.6,4,0,,,,
2018-05-04,24.9,12.7,16.54,8.2,28,,96,80,73.5,51,16.5,9.1,10.6,4.7,68,25.92,36,4,119,27,101.5,100.85,100.7,99.9,99.43,98.77,98.63,97.83,24100,17670.8,12250,400,3,2.7,2.6,2.3,1.5,0,11.5,9.5,6.5,8.2,8.2,0,,06:06:00,20:23:00,14.28,6.1,20.38,3,5,24,25,7,7,,,,,,8,6,4,0,,,,
2018-05-03,22.1,17.52,15.9,9.7,26,,92,82.4,79,66,17,14.4,12.8,8.6,40,18.96,23.5,7,61,25,101.6,101.3,101.35,101.1,99.47,99.24,99.28,99.08,24100,20833.3,16900,9700,3.6,2.9,2.8,2.1,2.1,0,10.9,8.9,5.9,6.8,6.8,0,,06:07:00,20:21:00,14.23,6.12,20.35,3,5,23,23,11,16,,,,,,8,7.8,7,6,,,,
2018-05-02,28,22.61,22.75,17.5,29,,62,40.4,47,32,13.8,8.5,8.4,3.1,38,25.75,28,18,54,22,101.4,101.25,101.25,101.1,99.34,99.2,99.17,99.01,24100,24100,24100,24100,4.4,3.9,3.8,3.2,0,4.8,17.8,15.8,12.8,0,0,0,,06:09:00,20:20:00,14.18,6.15,20.33,6,6,25,28,13,14,,,,,,8,5.5,4.5,1,,,,
2018-05-01,27.7,17.97,17.95,8.2,27,,45,33,32.5,20,6.9,1.1,1.4,-4,35,15.12,20,5,50,22,101.7,101.53,101.5,101.3,99.64,99.44,99.44,99.24,24100,24100,24100,24100,5.1,4.6,4.5,4,0.1,0,12.9,10.9,8,0,0,0,,06:10:00,20:19:00,14.15,6.17,20.32,6,6,24,25,12,12,,,,,,7,3.5,3.5,0,,,,
2018-04-30,20,11.36,10.55,1.1,,,48,28.6,31,14,-3.8,-7.6,-7,-10.2,25,16.79,14.5,4,44,29,102.3,102.03,102.05,101.8,100.13,99.9,99.9,99.68,24100,24100,24100,24100,4.3,3.1,3.5,2.6,7.5,0,5.5,3.5,0.6,0,0,0,,06:11:00,20:18:00,14.12,6.18,20.3,6,6,19,19,5,5,,,,,,2,0.3,1,0,,,,
2018-04-29,11.9,5.4,5.95,0,,-6,80,47.2,49,18,-2,-6.9,-7.5,-13,43,28.75,29.5,16,59,34,102.2,102.05,102.05,101.9,100.06,99.92,99.89,99.73,24100,23212.5,13450,2800,3,2.3,2.4,1.8,12.1,0,1,0,0,0.4,0,0.4,,06:13:00,20:17:00,14.07,6.22,20.28,5,6,10,11,1,2,,,,,,8,3.4,4,0,,,,
2018-04-28,8.2,4.95,4.5,0.8,,,90,80.8,79,68,6.3,1.8,1.3,-3.7,33,23,19,5,48,33,101.8,101.1,101.2,100.6,99.7,98.99,99.09,98.48,24100,23500,21700,19300,3.4,2.4,2.5,1.6,13.5,0,0,0,0,1.8,1.8,0,,06:14:00,20:16:00,14.03,6.23,20.27,4,4,9,10,1,1,,,,,,8,7.8,7.5,7,,,,
2018-04-27,14.6,9.32,8.5,2.4,,,78,60.4,58.5,39,4.9,1.8,2.1,-0.6,30,11.08,16.5,3,39,32,101.1,100.74,100.8,100.5,98.96,98.65,98.67,98.37,24100,23900,21700,19300,4,3.5,3.5,2.9,9.5,0,3.5,1.5,0,3,3,0,,06:16:00,20:14:00,13.97,6.27,20.23,5,6,14,14,5,5,,,,,,8,5.8,4,0,,,,
2018-04-26,15.9,8.88,9.65,3.4,,,87,62.4,63,39,3,1.5,1.4,-0.2,38,21.04,21,4,54,33,101.2,101.04,101.05,100.9,99.06,98.93,98.92,98.78,24100,23700,21700,19300,2.8,2.2,2.2,1.6,8.3,0,4.7,2.6,0,0.6,0.6,0,,06:17:00,20:13:00,13.93,6.28,20.22,6,6,16,16,2,2,,,,,,8,4.6,4,0,,,,
2018-04-25,11.2,8.36,7.44,3.7,,,95,92.8,90.5,86,9.7,7.3,5.9,2.1,35,16.08,19,3,54,32,101.7,101.13,101.25,100.8,99.56,99.02,99.14,98.73,24100,11208.3,13650,3200,4.1,2.9,3,1.8,10.6,0,2.4,0.4,0,18.8,18.8,0,,06:19:00,20:12:00,13.88,6.32,20.2,,,11,11,5,5,,,,,,8,7.7,7,6,,,,
2018-04-24,16.8,11.18,11.8,6.8,,,93,59.5,60.5,28,9.1,3.1,1.2,-6.7,23,8.79,12.5,2,37,16,102.3,102.09,102.05,101.8,100.18,99.97,99.92,99.65,24100,20629.2,15250,6400,4.4,3.8,3.9,3.4,6.2,0,6.8,4.8,1.8,4.2,4.2,0,,06:20:00,20:11:00,13.85,6.33,20.18,5,5,16,16,6,6,,,,,,8,7.6,7,6,,,,
2018-04-23,18.7,11.25,10.35,2,,,60,33.9,39.5,19,-2,-5.4,-5,-8.1,23,11.58,13.5,4,32,10,103,102.71,102.65,102.3,100.87,100.58,100.53,100.18,24100,24100,24100,24100,4.6,3.8,3.9,3.2,7.7,0,5.3,3.4,0.4,0,0,0,,06:22:00,20:10:00,13.8,6.37,20.17,6,7,15,15,5,5,,,,,,8,2.3,4,0,,,,
2018-04-22,16.6,9.62,8.5,0.4,,,62,35.2,40.5,19,-3.1,-6.3,-6.7,-10.3,18,8.71,10,2,,,103.2,103.01,103.05,102.9,101.05,100.87,100.89,100.73,24100,24100,24100,24100,4.6,3.8,4,3.3,9.5,0,3.5,1.5,0,0,0,0,,06:24:00,20:08:00,13.73,6.4,20.13,6,6,15,15,3,3,,,,,,2,0.2,1,0,,,,
2018-04-21,14.1,7.13,6,-2.1,,-4,67,42.2,45,23,-4,-6.1,-6,-8.1,21,9.92,12,3,27,30,103.3,103.09,103.1,102.9,101.12,100.93,100.94,100.76,24100,24100,24100,24100,4.3,3.5,3.7,3.1,12,0,1,0,0,0,0,0,,06:25:00,20:07:00,13.7,6.42,20.12,5,5,13,13,0,1,,,,,,7,2.5,3.5,0,,,,
2018-04-20,8.3,2.65,3,-2.3,,-7,67,54.9,54,41,-4.2,-5.7,-5.8,-7.5,33,20.04,21,9,46,33,103.1,102.86,102.75,102.4,100.96,100.71,100.6,100.24,24100,24100,24100,24100,3.5,2.9,3,2.6,15,0,0,0,0,0,0,0,0,06:27:00,20:06:00,13.65,6.45,20.1,6,8,8,8,-2,-2,,,,,,1,0.5,0.5,0,,,,
2018-04-19,3.3,1.52,1.4,-0.5,,-6,72,61,61,50,-3.6,-5.3,-5.3,-7,37,25.38,26,15,54,32,102.3,101.54,101.55,100.8,100.18,99.4,99.44,98.69,24100,24100,24100,24100,3.2,2.9,3,2.7,16.6,0,0,0,0,0,0,0,1,06:28:00,20:05:00,13.62,6.47,20.08,4,6,3,3,-3,-3,,,,,,8,6.6,4.5,1,,,,
2018-04-18,3.5,1.88,1.75,0,,,78,70.9,72,66,-1.9,-2.9,-2.8,-3.7,31,21.75,21.5,12,41,26,101.2,100.95,100.99,100.79,99.03,98.82,98.84,98.65,24100,24100,24100,24100,2.9,2.7,2.6,2.4,16.2,0,0,0,0,0,0,0,2,06:30:00,20:04:00,13.57,6.5,20.07,4,5,5,5,-2,-2,,,,,,8,7.3,6.5,5,,,,
2018-04-17,1.1,0.02,-0.44,-2,,-8,79,71.1,70.5,62,-2.2,-4.6,-4.7,-7.2,35,27.33,25,15,48,27,100.7,100.45,100.5,100.3,98.6,98.32,98.37,98.14,24100,21958.3,14450,4800,2.6,2.4,2.4,2.2,18.4,0,0,0,0,0.2,0,0.2,2,06:32:00,20:02:00,13.5,6.53,20.03,3,4,2,2,-1,0,,,,,,8,7.4,7,6,,,,
2018-04-16,2.9,1.74,1.85,0.8,,,95,90.8,87.5,80,1.9,0.4,0,-1.8,37,23.92,20,3,69,6,100.8,100.2,100.4,100,98.71,98.09,98.28,97.86,24100,13816.7,14450,4800,2.9,2.4,2.5,2.1,16.1,0,0,0,0,18.6,18.6,0,4,06:33:00,20:01:00,13.47,6.55,20.02,5,5,4,5,0,1,,,,,,8,7.9,7.5,7,,,,
2018-04-15,0.8,-1.81,-1.6,-4,,-11,91,83.7,83,75,-0.8,-4.2,-4.2,-7.7,41,29.92,29.5,18,74,8,102.6,101.86,101.75,100.9,100.41,99.7,99.61,98.8,24100,12450,13250,2400,2.6,2.4,2.4,2.2,19.6,0,0,0,0,28.2,15.2,3.8,4,06:35:00,20:00:00,13.42,6.58,20,,,2,2,-1,2,,,,,,8,7.9,7,6,,,,
2018-04-14,3.8,-0.65,-0.3,-4.4,,-12,93,87.7,86,79,2.6,-2.5,-2.3,-7.2,33,24.17,23.5,14,52,5,102.6,102.17,102.1,101.6,100.44,100.02,99.97,99.5,24100,10491.7,12850,1600,2.7,2.6,2.5,2.3,18.3,0,0,0,0,35.8,5.6,4.2,1,06:37:00,19:59:00,13.37,6.62,19.98,,,1,1,-6,-2,,,,,,8,8,8,8,,,,
2018-04-13,5.9,3.71,3.75,1.6,,,92,82.7,83.5,75,3.1,1,1.1,-0.9,27,13.38,17.5,8,30,35,101.7,101.37,101.3,100.9,99.56,99.25,99.18,98.81,24100,19895.8,15250,6400,2.8,2.5,2.6,2.4,14.2,0,0,0,0,7.4,7.4,0,,06:38:00,19:58:00,13.33,6.63,19.97,4,4,4,6,1,1,,,,,,8,7.7,7.5,7,,,,
2018-04-12,15.9,5.09,6.9,-2.1,,-4,92,83.9,79,66,7.7,2.5,2.5,-2.7,29,12.71,15.5,2,46,31,101.7,100.88,100.9,100.1,99.53,98.76,98.74,97.96,24100,13150,14450,4800,4.6,3.8,3.7,2.8,11.1,0,1.9,0,0,2.6,2.6,0,,06:40:00,19:56:00,13.27,6.67,19.93,4,4,15,16,2,3,,,,,,8,6.1,4,0,,,,
2018-04-11,5.5,2.52,2.6,-0.3,,-4,89,75,73.5,58,1.2,-1.6,-1.7,-4.6,30,16.29,17.5,5,44,24,102.06,101.72,101.78,101.5,99.91,99.58,99.64,99.38,24100,20833.3,20100,16100,4.4,3.7,3.8,3.2,15.4,0,0,0,0,1.2,1.2,0,,06:42:00,19:55:00,13.22,6.7,19.92,3,4,7,7,-2,-2,,,,,,8,6.5,4,0,,,,
2018-04-10,6.5,1.73,1.65,-3.2,,-6,83,63,62,41,-3.1,-5,-5.4,-7.7,24,11.96,13.5,3,39,26,102.4,102.24,102.25,102.1,100.24,100.08,100.08,99.92,24100,24100,24100,24100,4,3.3,3.4,2.8,16.4,0,0,0,0,0.4,0.4,0.4,0,06:44:00,19:54:00,13.17,6.73,19.9,4,5,6,6,-3,-2,,,,,,8,4.9,4,0,,,,
2018-04-09,3.3,-0.91,-1.1,-5.5,,-10,79,54.5,55,31,-3.6,-9.4,-8.1,-12.5,17,9.62,10,3,,,102.3,102.23,102.2,102.1,100.16,100.06,100.05,99.94,24100,23766.7,20100,16100,3.6,2.9,3.1,2.6,19.1,0,0,0,0,0,0,0,0,06:45:00,19:53:00,13.13,6.75,19.88,4,5,2,2,-4,-4,,,,,,8,7.6,7,6,,,,
2018-04-08,1.8,-1.88,-1.85,-5.5,,-11,69,52.2,53.5,38,-8.5,-10.7,-10.7,-12.8,34,20.83,22,10,50,30,102.1,101.73,101.8,101.5,99.89,99.57,99.61,99.34,24100,24100,24100,24100,2.7,2.5,2.5,2.4,19.9,0,0,0,0,0,0,0,,06:47:00,19:52:00,13.08,6.78,19.87,3,4,2,2,-5,-5,,,,,,8,5.3,4,0,,,,
2018-04-07,0.9,-2.38,-2.59,-6.1,,-13,67,54.3,55.5,44,-9.4,-10.5,-10.6,-11.7,35,23.08,23,11,54,31,101.7,101.5,101.4,101.1,99.5,99.34,99.24,98.97,24100,24100,24100,24100,2.6,2.5,2.4,2.2,20.6,0,0,0,0,0,0,0,,06:49:00,19:50:00,13.02,6.82,19.83,3,5,1,1,-5,-5,,,,,,8,5.4,4.5,1,,,,
2018-04-06,4.9,-0.31,0.6,-3.7,,-10,91,75,74,57,1.8,-4.3,-3.9,-9.6,40,18.5,23,6,69,29,101.6,100.88,100.95,100.3,99.46,98.73,98.83,98.21,24100,17595.8,12650,1200,3.8,3.3,3.3,2.8,17.4,0,0,0,0,1.8,0.2,1.4,1,06:51:00,19:49:00,12.97,6.85,19.82,3,3,4,4,-5,-5,,,,,,8,5.8,4,0,,,,
2018-04-05,2,-1.92,-1.7,-5.4,,-12,66,51.1,50,34,-9.4,-11,-11.4,-13.4,31,21.33,18.5,6,48,27,102.1,101.93,101.9,101.7,99.93,99.76,99.73,99.53,24100,24100,24100,24100,3.2,2.7,2.8,2.5,19.7,0,0,0,0,0,0,0,0,06:52:00,19:48:00,12.93,6.87,19.8,3,4,2,2,-5,-2,,,,,,8,4.7,4.5,1,,,,
2018-04-04,5.1,0.93,0.19,-4.7,,-11,94,74.8,74.5,55,3.5,-3.2,-3.2,-10,68,38.54,36,4,96,28,101.7,100.06,100.35,99,99.59,97.95,98.27,96.96,24100,18462.5,14050,4000,2.6,2.4,2.4,2.1,17.8,0,0,0,0,4.8,4.8,0,,06:54:00,19:47:00,12.88,6.9,19.78,3,4,4,5,-5,-4,,,,,,8,6.6,5,2,,,,
2018-04-03,4.8,2.82,3.25,1.7,,,92,66.7,66.5,41,1.8,-3.2,-3.3,-8.4,28,16.29,15,2,46,11,101.9,101.15,100.9,99.9,99.75,99.02,98.79,97.83,24100,18033.3,14050,4000,3.2,2.9,2.7,2.2,14.8,0,0,0,0,20.8,20.8,0,,06:56:00,19:46:00,12.83,6.93,19.77,3,4,4,4,4,4,,,,,,8,7.6,7,6,,,,
2018-04-02,7.3,1.91,1.9,-3.5,,-6,78,51.1,53,28,-5,-8,-8.1,-11.2,22,10.5,13,4,35,24,102.1,101.89,101.95,101.8,99.89,99.75,99.78,99.66,24100,24100,24100,24100,3.7,3.1,3.3,2.9,16.1,0,0,0,0,0,0,0,,06:58:00,19:44:00,12.77,6.97,19.73,4,5,7,7,0,0,,,,,,8,4.2,4.5,1,,,,
2018-04-01,3.6,-0.13,-0.05,-3.7,,-11,77,49.6,56.5,36,-2.6,-9.8,-7.1,-11.6,45,25.58,25,5,74,30,102.1,101.88,101.6,101.1,99.95,99.72,99.44,98.94,24100,24100,24100,24100,2.9,2.5,2.6,2.3,18.1,0,0,0,0,0,0,0,,06:59:00,19:43:00,12.73,6.98,19.72,4,4,3,3,-6,-4,,,,,,8,4.2,4.5,1,,,,
2018-03-31,9.1,4.1,3.9,-1.3,,-6,87,63.3,65.5,44,4.8,-2.6,-1.9,-8.5,42,22.62,24,6,72,22,102.3,101.68,101.5,100.7,100.16,99.53,99.39,98.63,24100,22566.7,16100,8100,3,2.7,2.8,2.5,14.1,0,0,0,0,4.8,4.8,0,,07:01:00,19:42:00,12.68,7.02,19.7,4,4,6,8,-5,-3,,,,,,8,5.7,4.5,1,,,,
2018-03-30,5.3,2.94,1.6,-2.1,,-6,91,60.6,62,33,2.5,-4.8,-4,-10.4,35,24.58,23.5,12,54,33,102.3,101.67,101.65,101,100.16,99.52,99.51,98.85,24100,23566.7,20100,16100,2.7,2.4,2.3,1.9,16.4,0,0,0,0,0.2,0.2,0,,07:03:00,19:41:00,12.63,7.05,19.68,3,4,6,6,-4,-4,,,,,,8,6.9,5.5,3,,,,
2018-03-29,6.5,4.09,3.7,0.9,,,94,91.9,90.5,87,5.1,2.9,2.6,0.2,27,14.42,15,3,37,36,101.5,101.2,101.19,100.89,99.4,99.08,99.09,98.78,24100,11645.8,12250,400,3.3,2.6,2.5,1.8,14.3,0,0,0,0,17.2,17.2,0,,07:05:00,19:40:00,12.58,7.08,19.67,,,6,6,2,2,,,,,,8,6.5,5,2,,,,
2018-03-28,8.1,4.54,5.05,2,,,96,82.5,81,66,6.1,1.7,3.1,0.2,25,11.33,13.5,2,33,34,101.9,101.63,101.7,101.5,99.73,99.5,99.53,99.33,24100,21966.7,16900,9700,3.2,2.6,2.6,2,12.9,0,0,0,0,0,0,0,,07:07:00,19:38:00,12.52,7.12,19.63,3,3,10,10,0,0,,,,,,8,6.4,5.5,3,,,,
